game_id,date,season,week,home_team,away_team,home_score,away_score,neutral_site,home_rating_pre,away_rating_pre,home_rating_post,away_rating_post,rating_diff,expected_home_win_prob,actual_home_result,margin
2023_09_BUF_CIN,2023-11-05,2023,9,CIN,BUF,24.0,18.0,False,1503.1241447243535,1533.2246649086408,1507.3785611677383,1528.970248465256,24.899479815712766,0.5357720102042699,1.0,6.0
2023_09_ARI_CLE,2023-11-05,2023,9,CLE,ARI,27.0,0.0,False,1502.2652272622272,1466.6826792028687,1511.5695678650845,1457.3783386000114,90.58254805935849,0.6274832705572662,1.0,27.0
2023_09_LA_GB,2023-11-05,2023,9,GB,LA,20.0,3.0,False,1487.2763454223343,1493.4351722588456,1495.2982658336734,1485.4132518475064,48.84117316348875,0.5698287257949542,1.0,17.0
2023_09_TB_HOU,2023-11-05,2023,9,HOU,TB,39.0,37.0,False,1507.136453265558,1493.959260560285,1508.79247519715,1492.303238628693,68.177192705273,0.5968746259222728,1.0,2.0
2023_09_MIA_KC,2023-11-05,2023,9,KC,MIA,21.0,14.0,False,1526.177094943185,1524.647911687389,1530.3545666181149,1520.4704400124592,56.52918325579594,0.5806416881212835,1.0,7.0
2023_09_NYG_LV,2023-11-05,2023,9,LV,NYG,30.0,6.0,False,1473.5958453453609,1458.146050939611,1482.9358001783469,1448.806096106625,70.4497944057498,0.6000183617554545,1.0,24.0
2023_09_WAS_NE,2023-11-05,2023,9,NE,WAS,17.0,20.0,False,1461.1304734192909,1470.167232353868,1457.9906469238022,1473.3070588493567,45.963241065422835,0.565763218567666,0.0,-3.0
2023_09_CHI_NO,2023-11-05,2023,9,NO,CHI,24.0,17.0,False,1507.3414949444461,1477.866584253415,1511.0551444716566,1474.1529347262046,84.47491069103103,0.6192289207702564,1.0,7.0
2023_09_DAL_PHI,2023-11-05,2023,9,PHI,DAL,28.0,23.0,False,1534.2694570223425,1532.1839644466352,1537.5627542317516,1528.8906672372261,57.08549257570735,0.5814212543036592,1.0,5.0
2023_09_LAC_NYJ,2023-11-06,2023,9,NYJ,LAC,6.0,27.0,False,1502.505794526215,1501.5599258674392,1490.037612086923,1514.0281083067312,55.94586865877568,0.5798238464841632,0.0,-21.0
2023_10_CAR_CHI,2023-11-09,2023,10,CHI,CAR,16.0,13.0,False,1474.1529347262046,1457.0192227073967,1476.3161386001084,1454.856018833493,72.13371201880796,0.6023424728430035,1.0,3.0
2023_10_ATL_ARI,2023-11-12,2023,10,ARI,ATL,25.0,23.0,False,1457.3783386000114,1485.0334467833518,1459.3314936984352,1483.080291684928,27.344891816659583,0.5392714076765007,1.0,2.0
2023_10_CLE_BAL,2023-11-12,2023,10,BAL,CLE,31.0,33.0,False,1551.8861684150559,1511.5695678650845,1549.3349445400163,1514.120791740124,95.31660054997133,0.6338307857644171,0.0,-2.0
2023_10_HOU_CIN,2023-11-12,2023,10,CIN,HOU,27.0,30.0,False,1507.3785611677383,1508.79247519715,1504.1977975150824,1511.973238849806,53.58608597058833,0.5765108599607419,0.0,-3.0
2023_10_NYG_DAL,2023-11-12,2023,10,DAL,NYG,49.0,17.0,False,1528.8906672372261,1448.806096106625,1537.4628406696406,1440.2339226742106,135.08457113060103,0.6851646346547143,1.0,32.0
2023_10_SF_JAX,2023-11-12,2023,10,JAX,SF,3.0,34.0,False,1522.1040456007167,1529.6117115284594,1505.959802840231,1545.755954288945,47.492334072257336,0.5679244276864132,0.0,-31.0
2023_10_DET_LAC,2023-11-12,2023,10,LAC,DET,38.0,41.0,False,1514.0281083067312,1521.8315927036235,1510.8816012880757,1524.978099722279,47.19651560310763,0.5675065190206563,0.0,-3.0
2023_10_NYJ_LV,2023-11-12,2023,10,LV,NYJ,16.0,12.0,False,1482.9358001783469,1490.037612086923,1485.8603787937577,1487.1130334715122,47.89818809142389,0.5684976283716233,1.0,4.0
2023_10_NO_MIN,2023-11-12,2023,10,MIN,NO,27.0,19.0,False,1511.555682899823,1511.0551444716566,1516.16186673539,1506.4489606360896,55.500538428166465,0.5791991716793271,1.0,8.0
2023_10_IND_NE,2023-11-12,2023,10,NE,IND,6.0,10.0,False,1457.9906469238022,1494.7093465804978,1454.34036964049,1498.35962386381,18.281300343304338,0.5262846529788133,0.0,-4.0
2023_10_GB_PIT,2023-11-12,2023,10,PIT,GB,23.0,19.0,False,1491.112794160468,1495.2982658336734,1494.002999608626,1492.4080603855155,50.814528326794516,0.5726109855668481,1.0,4.0
2023_10_WAS_SEA,2023-11-12,2023,10,SEA,WAS,29.0,26.0,False,1504.6689075068382,1473.3070588493567,1506.7044321188523,1471.2715342373426,86.36184865748146,0.6217866947341858,1.0,3.0
2023_10_TEN_TB,2023-11-12,2023,10,TB,TEN,20.0,6.0,False,1492.303238628693,1491.4180436782979,1499.1075270886904,1484.6137552183004,55.88519495039509,0.5797387530963154,1.0,14.0
2023_10_DEN_BUF,2023-11-13,2023,10,BUF,DEN,22.0,24.0,False,1528.970248465256,1482.35326008116,1526.3973604954856,1484.9261480509304,101.61698838409598,0.6422066167027022,0.0,-2.0
2023_11_CIN_BAL,2023-11-16,2023,11,BAL,CIN,34.0,20.0,False,1549.3349445400163,1504.1977975150824,1554.9686621578394,1498.5640798972593,100.13714702493394,0.640246861903907,1.0,14.0
2023_11_NYJ_BUF,2023-11-19,2023,11,BUF,NYJ,32.0,6.0,False,1526.3973604954856,1487.1130334715122,1535.3136614324917,1478.1967325345058,94.28432702397345,0.6324505608017433,1.0,26.0
2023_11_DAL_CAR,2023-11-19,2023,11,CAR,DAL,10.0,33.0,False,1454.856018833493,1537.4628406696406,1444.0719432699293,1548.2469162332043,-27.606821836147674,0.460353992356628,0.0,-23.0
2023_11_PIT_CLE,2023-11-19,2023,11,CLE,PIT,13.0,10.0,False,1514.120791740124,1494.002999608626,1516.2568319361399,1491.8669594126102,75.11779213149816,0.6064496684382575,1.0,3.0
2023_11_MIN_DEN,2023-11-19,2023,11,DEN,MIN,21.0,20.0,False,1484.9261480509304,1516.16186673539,1486.145247719407,1514.9427670669133,23.764281315540302,0.5341463160791907,1.0,1.0
2023_11_CHI_DET,2023-11-19,2023,11,DET,CHI,31.0,26.0,False,1524.978099722279,1476.3161386001084,1527.6757750746651,1473.6184632477223,103.66196112217062,0.6449069593797263,1.0,5.0
2023_11_LAC_GB,2023-11-19,2023,11,GB,LAC,23.0,20.0,False,1492.4080603855155,1510.8816012880757,1494.9104860563639,1508.3791756172272,36.52645909743978,0.5523729886663993,1.0,3.0
2023_11_ARI_HOU,2023-11-19,2023,11,HOU,ARI,21.0,16.0,False,1511.973238849806,1459.3314936984352,1514.6233995465964,1456.6813330016448,107.64174515137074,0.6501356884244761,1.0,5.0
2023_11_TEN_JAX,2023-11-19,2023,11,JAX,TEN,34.0,14.0,False,1505.959802840231,1484.6137552183004,1513.9780308141983,1476.5955272443332,76.34604762193067,0.6081358754997666,1.0,20.0
2023_11_SEA_LA,2023-11-19,2023,11,LA,SEA,17.0,16.0,False,1485.4132518475064,1506.7044321188523,1486.5860015802477,1505.531682386111,33.708819728654134,0.5483592474237083,1.0,1.0
2023_11_LV_MIA,2023-11-19,2023,11,MIA,LV,20.0,13.0,False,1520.4704400124592,1485.8603787937577,1524.1023803911403,1482.2284384150767,89.6100612187015,0.6261737983696172,1.0,7.0
2023_11_TB_SF,2023-11-19,2023,11,SF,TB,27.0,14.0,False,1545.755954288945,1499.1075270886904,1551.0691666725106,1493.7943147051249,101.64842720025467,0.6422481998909336,1.0,13.0
2023_11_NYG_WAS,2023-11-19,2023,11,WAS,NYG,19.0,31.0,False,1471.2715342373426,1440.2339226742106,1462.4443619567585,1449.0610949547947,86.03761156313203,0.6213476636923762,0.0,-12.0
2023_11_PHI_KC,2023-11-20,2023,11,KC,PHI,17.0,21.0,False,1530.3545666181149,1537.5627542317516,1526.5021824167052,1541.4151384331612,47.79181238636329,0.5683474082198947,0.0,-4.0
2023_12_WAS_DAL,2023-11-23,2023,12,DAL,WAS,45.0,10.0,False,1548.2469162332043,1462.4443619567585,1557.1327762222281,1453.5585019677346,140.8025542764458,0.6922212941156366,1.0,35.0
2023_12_GB_DET,2023-11-23,2023,12,DET,GB,22.0,29.0,False,1527.6757750746651,1494.9104860563639,1521.6079571087555,1500.9783040222735,87.76528901830125,0.6236847044721185,0.0,-7.0
2023_12_SF_SEA,2023-11-23,2023,12,SEA,SF,13.0,31.0,False,1505.531682386111,1551.0691666725106,1495.251014025893,1561.3498350327286,9.462515713600396,0.513614288743937,0.0,-18.0
2023_12_MIA_NYJ,2023-11-24,2023,12,NYJ,MIA,13.0,34.0,False,1478.1967325345058,1524.1023803911403,1466.7531197129047,1535.5459932127415,9.09435214336554,0.5130848365114438,0.0,-21.0
2023_12_LA_ARI,2023-11-26,2023,12,ARI,LA,14.0,37.0,False,1456.6813330016448,1486.5860015802477,1444.0992418493322,1499.1680927325604,25.095331421397077,0.5360524093050444,0.0,-23.0
2023_12_NO_ATL,2023-11-26,2023,12,ATL,NO,24.0,15.0,False,1483.080291684928,1506.4489606360896,1488.5848038978497,1500.9444484231678,31.63133104883832,0.5453957898386758,1.0,9.0
2023_12_PIT_CIN,2023-11-26,2023,12,CIN,PIT,10.0,16.0,False,1498.5640798972593,1491.8669594126102,1493.3277066602614,1497.103332649608,61.697120484649076,0.5878676191990643,0.0,-6.0
2023_12_CLE_DEN,2023-11-26,2023,12,DEN,CLE,29.0,12.0,False,1486.145247719407,1516.2568319361399,1494.9652146438852,1507.4368650116617,24.88841578326719,0.5357561692452399,1.0,17.0
2023_12_JAX_HOU,2023-11-26,2023,12,HOU,JAX,21.0,24.0,False,1514.6233995465964,1513.9780308141983,1511.4317246477326,1517.169705713062,55.64536873239808,0.5794023563587869,0.0,-3.0
2023_12_TB_IND,2023-11-26,2023,12,IND,TB,27.0,20.0,False,1498.35962386381,1493.7943147051249,1502.4851759818487,1489.6687625870861,59.56530915868507,0.5848912703705849,1.0,7.0
2023_12_BAL_LAC,2023-11-26,2023,12,LAC,BAL,10.0,20.0,False,1508.3791756172272,1554.9686621578394,1501.5806878887952,1561.7671498862715,8.410513459387857,0.512101338126623,0.0,-10.0
2023_12_KC_LV,2023-11-26,2023,12,LV,KC,17.0,31.0,False,1482.2284384150767,1526.5021824167052,1473.5843646876542,1535.1462561441276,10.726255998371471,0.515431420873097,0.0,-14.0
2023_12_NE_NYG,2023-11-26,2023,12,NYG,NE,10.0,7.0,False,1449.0610949547947,1454.34036964049,1451.4346572575878,1451.966807337697,49.72072531430467,0.5710693738289943,1.0,3.0
2023_12_BUF_PHI,2023-11-26,2023,12,PHI,BUF,37.0,34.0,False,1541.4151384331612,1535.3136614324917,1543.6805068166836,1533.0482930489693,61.10147700066955,0.5870366425727136,1.0,3.0
2023_12_CAR_TEN,2023-11-26,2023,12,TEN,CAR,17.0,10.0,False,1476.5955272443332,1444.0719432699293,1480.260532200537,1440.4069383137255,87.52358397440389,0.6233580917860726,1.0,7.0
2023_12_CHI_MIN,2023-11-27,2023,12,MIN,CHI,10.0,12.0,False,1514.9427670669133,1473.6184632477223,1512.3880420206817,1476.173188293954,96.32430381919107,0.6351760428310578,0.0,-2.0
2023_13_SEA_DAL,2023-11-30,2023,13,DAL,SEA,41.0,35.0,False,1557.1327762222281,1495.251014025893,1560.0207694538067,1492.3630207943145,116.8817621963351,0.6621355487582109,1.0,6.0
2023_13_KC_GB,2023-12-03,2023,13,GB,KC,27.0,19.0,False,1500.9783040222735,1535.1462561441276,1506.2640138256004,1529.8605463408007,20.832047878145886,0.5299438513371412,1.0,8.0
2023_13_DEN_HOU,2023-12-03,2023,13,HOU,DEN,22.0,17.0,False,1511.4317246477326,1494.9652146438852,1514.5335314025467,1491.8634078890711,71.46651000384736,0.6014221590119958,1.0,5.0
2023_13_CLE_LA,2023-12-03,2023,13,LA,CLE,36.0,19.0,False,1499.1680927325604,1507.4368650116617,1507.2587226989099,1499.3462350453121,46.73122772089869,0.5668490033132587,1.0,17.0
2023_13_LAC_NE,2023-12-03,2023,13,NE,LAC,0.0,6.0,False,1451.966807337697,1501.5806878887952,1447.241198528781,1506.306296697711,5.386119448901809,0.5077506280838187,0.0,-6.0
2023_13_DET_NO,2023-12-03,2023,13,NO,DET,28.0,33.0,False,1500.9444484231678,1521.6079571087555,1496.5464800588124,1526.005925473111,34.33649131441234,0.549253932329266,0.0,-5.0
2023_13_ATL_NYJ,2023-12-03,2023,13,NYJ,ATL,8.0,13.0,False,1466.7531197129047,1488.5848038978497,1462.3644945591536,1492.9734290516008,33.16831581505494,0.547588560776053,0.0,-5.0
2023_13_SF_PHI,2023-12-03,2023,13,PHI,SF,19.0,42.0,False,1543.6805068166836,1561.3498350327286,1530.8119642137933,1574.218377635619,37.33067178395504,0.5535173660747672,0.0,-23.0
2023_13_ARI_PIT,2023-12-03,2023,13,PIT,ARI,10.0,24.0,False,1497.103332649608,1444.0992418493322,1486.9738325391559,1454.2287419597844,108.00409080027589,0.6506099809275462,0.0,-14.0
2023_13_CAR_TB,2023-12-03,2023,13,TB,CAR,21.0,18.0,False,1489.6687625870861,1440.4069383137255,1491.5503977296871,1438.5253031711245,104.26182427336062,0.6456973275071505,1.0,3.0
2023_13_IND_TEN,2023-12-03,2023,13,TEN,IND,28.0,31.0,False,1480.260532200537,1502.4851759818487,1477.19346946883,1505.5522387135557,32.77535621868833,0.5470281091813168,0.0,-3.0
2023_13_MIA_WAS,2023-12-03,2023,13,WAS,MIA,15.0,45.0,False,1453.5585019677346,1535.5459932127415,1440.5387186425917,1548.5657765378844,-26.987491245006822,0.461239801259664,0.0,-30.0
2023_13_CIN_JAX,2023-12-04,2023,13,JAX,CIN,31.0,34.0,False,1517.169705713062,1493.3277066602614,1513.8597253657163,1496.6376870076072,78.8419990528007,0.6115544595848714,0.0,-3.0
2023_14_NE_PIT,2023-12-07,2023,14,PIT,NE,18.0,21.0,False,1486.9738325391559,1447.241198528781,1483.5879969745868,1450.6270340933502,94.7326340103748,0.6330502481533005,0.0,-3.0
2023_14_TB_ATL,2023-12-10,2023,14,ATL,TB,25.0,29.0,False,1492.9734290516008,1491.5503977296871,1489.0647157600224,1495.4591110212655,56.42303132191364,0.5804928896516814,0.0,-4.0
2023_14_LA_BAL,2023-12-10,2023,14,BAL,LA,37.0,31.0,False,1561.7671498862715,1507.2587226989099,1564.752963349636,1504.2729092355453,109.50842718736158,0.6525758885751349,1.0,6.0
2023_14_DET_CHI,2023-12-10,2023,14,CHI,DET,28.0,13.0,False,1476.173188293954,1526.005925473111,1484.8808975358606,1517.2982162312042,5.167262820843007,0.5074357407263463,1.0,15.0
2023_14_IND_CIN,2023-12-10,2023,14,CIN,IND,34.0,14.0,False,1496.6376870076072,1505.5522387135557,1505.7267651516233,1496.4631605695395,46.0854482940515,0.5659360384878284,1.0,20.0
2023_14_JAX_CLE,2023-12-10,2023,14,CLE,JAX,31.0,27.0,False,1499.3462350453121,1513.8597253657163,1502.3591516808044,1510.846808730224,40.48650967959588,0.5580024673045109,1.0,4.0
2023_14_PHI_DAL,2023-12-10,2023,14,DAL,PHI,33.0,13.0,False,1560.0207694538067,1530.8119642137933,1567.77344707277,1523.05928659483,84.20880524001336,0.618867674064149,1.0,20.0
2023_14_BUF_KC,2023-12-10,2023,14,KC,BUF,17.0,20.0,False,1529.8605463408007,1533.0482930489693,1526.6892324227633,1536.2196069670067,51.81225329183144,0.5740159563635366,0.0,-3.0
2023_14_DEN_LAC,2023-12-10,2023,14,LAC,DEN,7.0,24.0,False,1506.306296697711,1491.8634078890711,1495.3172929020734,1502.8524116847088,69.44288880863996,0.598626488541448,0.0,-17.0
2023_14_MIN_LV,2023-12-10,2023,14,LV,MIN,0.0,3.0,False,1473.5843646876542,1512.3880420206817,1470.611971436404,1515.360435271932,16.196322666972492,0.5232915126312863,0.0,-3.0
2023_14_CAR_NO,2023-12-10,2023,14,NO,CAR,28.0,6.0,False,1496.5464800588124,1438.5253031711245,1503.8440967094148,1431.2276865205222,113.02117688768794,0.6571461525965592,1.0,22.0
2023_14_HOU_NYJ,2023-12-10,2023,14,NYJ,HOU,30.0,6.0,False,1462.3644945591536,1514.5335314025467,1474.5698665384778,1502.3281594232226,2.830963156606913,0.5040739933163741,1.0,24.0
2023_14_SEA_SF,2023-12-10,2023,14,SF,SEA,28.0,16.0,False,1574.218377635619,1492.3630207943145,1578.4971570661266,1488.0842413638068,136.85535684130446,0.6873593462448828,1.0,12.0
2023_14_TEN_MIA,2023-12-11,2023,14,MIA,TEN,27.0,28.0,False,1548.5657765378844,1477.19346946883,1546.9328678596187,1478.8263781470957,126.37230706905439,0.6742470854212674,0.0,-1.0
2023_14_GB_NYG,2023-12-11,2023,14,NYG,GB,24.0,22.0,False,1451.4346572575878,1506.2640138256004,1453.5993043049082,1504.09936677828,0.17064343198740062,0.500245575619448,1.0,2.0
2023_15_LAC_LV,2023-12-14,2023,15,LV,LAC,63.0,21.0,False,1470.611971436404,1495.3172929020734,1486.878545131328,1479.0507192071493,30.294678534330615,0.5434873914958455,1.0,42.0
2023_15_MIN_CIN,2023-12-16,2023,15,CIN,MIN,27.0,24.0,False,1505.7267651516233,1515.360435271932,1508.1424555451194,1512.9447448784358,45.36632987969142,0.5649188647874316,1.0,3.0
2023_15_DEN_DET,2023-12-16,2023,15,DET,DEN,42.0,17.0,False,1517.2982162312042,1502.8524116847088,1526.949598984365,1493.201028931548,69.44580454649531,0.5986305213545159,1.0,25.0
2023_15_PIT_IND,2023-12-16,2023,15,IND,PIT,30.0,13.0,False,1496.4631605695395,1483.5879969745868,1503.879837773305,1476.1713197708211,67.87516359495271,0.5964562171352503,1.0,17.0
2023_15_SF_ARI,2023-12-17,2023,15,ARI,SF,29.0,45.0,False,1454.2287419597844,1578.4971570661266,1447.1616729066332,1585.564226119278,-69.26841510634222,0.4016148536750716,0.0,-16.0
2023_15_DAL_BUF,2023-12-17,2023,15,BUF,DAL,31.0,10.0,False,1536.2196069670067,1567.77344707277,1546.5027487750515,1557.4903052647253,23.446159894236644,0.5336906093734028,1.0,21.0
2023_15_ATL_CAR,2023-12-17,2023,15,CAR,ATL,9.0,7.0,False,1431.2276865205222,1489.0647157600224,1433.4064343798816,1486.885967900663,-2.8370292395002252,0.49591727746940995,1.0,2.0
2023_15_CHI_CLE,2023-12-17,2023,15,CLE,CHI,20.0,17.0,False,1502.3591516808044,1484.8808975358606,1504.519208902336,1482.720840314329,72.47825414494378,0.6028174387478933,1.0,3.0
2023_15_TB_GB,2023-12-17,2023,15,GB,TB,20.0,34.0,False,1504.09936677828,1495.4591110212655,1494.5940421191415,1504.964435680404,63.64025575701453,0.5905749657392193,0.0,-14.0
2023_15_BAL_JAX,2023-12-17,2023,15,JAX,BAL,7.0,23.0,False,1510.846808730224,1564.752963349636,1501.5398453696014,1574.0599267102587,1.0938453805879362,0.5015741648410529,0.0,-16.0
2023_15_WAS_LA,2023-12-17,2023,15,LA,WAS,28.0,20.0,False,1504.2729092355453,1440.5387186425917,1507.775530706178,1437.036097171959,118.73419059295361,0.6645169479974725,1.0,8.0
2023_15_NYJ_MIA,2023-12-17,2023,15,MIA,NYJ,30.0,0.0,False,1546.9328678596187,1474.5698665384778,1555.4252990951636,1466.0774353029328,127.36300132114093,0.6754984106565411,1.0,30.0
2023_15_KC_NE,2023-12-17,2023,15,NE,KC,17.0,27.0,False,1450.6270340933502,1526.6892324227633,1444.4531756394251,1532.8630908766884,-21.06219832941315,0.46972613658730494,0.0,-10.0
2023_15_NYG_NO,2023-12-17,2023,15,NO,NYG,24.0,6.0,False,1503.8440967094148,1453.5993043049082,1510.4106555548292,1447.0327454594938,105.2447924045066,0.6469907472995202,1.0,18.0
2023_15_HOU_TEN,2023-12-17,2023,15,TEN,HOU,16.0,19.0,False,1478.8263781470957,1502.3281594232226,1475.7664862563834,1505.388051313935,31.49821872387315,0.5452057982882675,0.0,-3.0
2023_15_PHI_SEA,2023-12-18,2023,15,SEA,PHI,20.0,17.0,False,1488.0842413638068,1523.05928659483,1490.7527537586664,1520.3907741999703,20.02495476897684,0.5287863578024288,1.0,3.0
2023_16_NO_LA,2023-12-21,2023,16,LA,NO,30.0,22.0,False,1507.775530706178,1510.4106555548292,1512.441144878426,1505.7450413825811,52.36487515134877,0.5747936319095266,1.0,8.0
2023_16_BUF_LAC,2023-12-23,2023,16,LAC,BUF,22.0,24.0,False,1479.0507192071493,1546.5027487750515,1476.9829076401097,1548.570560342091,-12.452029567902173,0.4820877576878424,0.0,-2.0
2023_16_CIN_PIT,2023-12-23,2023,16,PIT,CIN,34.0,11.0,False,1476.1713197708211,1508.1424555451194,1487.1482422265565,1497.165533089384,23.028864225701682,0.5330927511093655,1.0,23.0
2023_16_IND_ATL,2023-12-24,2023,16,ATL,IND,29.0,10.0,False,1486.885967900663,1503.879837773305,1495.9424055492905,1494.8234001246776,38.00613012735789,0.5544780912713703,1.0,19.0
2023_16_GB_CAR,2023-12-24,2023,16,CAR,GB,30.0,33.0,False,1433.4064343798816,1494.5940421191415,1430.594690595654,1497.4057859033692,-6.1876077392598745,0.4910962579853202,0.0,-3.0
2023_16_ARI_CHI,2023-12-24,2023,16,CHI,ARI,27.0,16.0,False,1482.720840314329,1447.1616729066332,1487.683906831353,1442.1986063896093,90.5591674076959,0.6274518099071488,1.0,11.0
2023_16_NE_DEN,2023-12-24,2023,16,DEN,NE,23.0,26.0,False,1493.201028931548,1444.4531756394251,1489.774146987034,1447.880057583939,103.74785329212295,0.6450201778734798,0.0,-3.0
2023_16_CLE_HOU,2023-12-24,2023,16,HOU,CLE,22.0,36.0,False,1505.388051313935,1504.519208902336,1496.0019775887922,1513.9052826274788,55.86884241159896,0.5797158182506563,0.0,-14.0
2023_16_DAL_MIA,2023-12-24,2023,16,MIA,DAL,22.0,20.0,False,1555.4252990951636,1557.4903052647253,1557.1891299316496,1555.7264744282393,52.934993830438316,0.5755955420326724,1.0,2.0
2023_16_DET_MIN,2023-12-24,2023,16,MIN,DET,24.0,30.0,False,1512.9447448784358,1526.949598984365,1507.8881552299947,1532.006188632806,40.9951458940709,0.5587244800775418,0.0,-6.0
2023_16_WAS_NYJ,2023-12-24,2023,16,NYJ,WAS,30.0,28.0,False,1466.0774353029328,1437.036097171959,1467.6254151148546,1435.4881173600372,84.04133813097383,0.6186402645975868,1.0,2.0
2023_16_JAX_TB,2023-12-24,2023,16,TB,JAX,30.0,12.0,False,1504.964435680404,1501.5398453696014,1512.993193997682,1493.5110870523233,58.424590310802614,0.5832960822029752,1.0,18.0
2023_16_SEA_TEN,2023-12-24,2023,16,TEN,SEA,17.0,20.0,False,1475.7664862563834,1490.7527537586664,1472.6591904654329,1493.8600495496169,40.013732497717,0.5573311366752722,0.0,-3.0
2023_16_LV_KC,2023-12-25,2023,16,KC,LV,14.0,20.0,False,1532.8630908766884,1486.878545131328,1527.3162891216584,1492.425346886358,100.98454574536026,0.641369649688757,0.0,-6.0
2023_16_NYG_PHI,2023-12-25,2023,16,PHI,NYG,33.0,25.0,False,1520.3907741999703,1447.0327454594938,1523.7420842964495,1443.6814353630145,128.35802874047658,0.6767526903015129,1.0,8.0
2023_16_BAL_SF,2023-12-25,2023,16,SF,BAL,19.0,33.0,False,1585.564226119278,1574.0599267102587,1576.0156548809161,1583.6084979486204,66.50429940901927,0.5945553673420728,0.0,-14.0
2023_17_NYJ_CLE,2023-12-28,2023,17,CLE,NYJ,37.0,20.0,False,1513.9052826274788,1467.6254151148546,1520.32655443955,1461.2041433027835,101.27986751262415,0.6417605825115286,1.0,17.0
2023_17_DET_DAL,2023-12-30,2023,17,DAL,DET,20.0,19.0,False,1555.7264744282393,1532.006188632806,1556.7013773680942,1531.031285692951,78.72028579543326,0.6113880061399072,1.0,1.0
2023_17_MIA_BAL,2023-12-31,2023,17,BAL,MIA,56.0,19.0,False,1583.6084979486204,1557.1891299316496,1595.6778338881104,1545.1197939921597,81.4193680169708,0.6150730718946369,1.0,37.0
2023_17_NE_BUF,2023-12-31,2023,17,BUF,NE,27.0,21.0,False,1548.570560342091,1447.880057583939,1550.979539723002,1445.4710782030281,155.69050275815198,0.7101734462028071,1.0,6.0
2023_17_ATL_CHI,2023-12-31,2023,17,CHI,ATL,37.0,17.0,False,1487.683906831353,1495.9424055492905,1496.7489753456684,1486.877337034975,46.74150128206247,0.5668635238174519,1.0,20.0
2023_17_LAC_DEN,2023-12-31,2023,17,DEN,LAC,16.0,9.0,False,1489.774146987034,1476.9829076401097,1493.7608744580175,1472.9961801691263,67.79123934692439,0.5963399297471285,1.0,7.0
2023_17_TEN_HOU,2023-12-31,2023,17,HOU,TEN,26.0,3.0,False,1496.0019775887922,1472.6591904654329,1504.7693816165158,1463.8917864377092,78.34278712335936,0.6108715788255836,1.0,23.0
2023_17_LV_IND,2023-12-31,2023,17,IND,LV,23.0,20.0,False,1494.8234001246776,1492.425346886358,1497.1236682807983,1490.1250787302374,57.39805323831956,0.5818590730539969,1.0,3.0
2023_17_CAR_JAX,2023-12-31,2023,17,JAX,CAR,26.0,0.0,False,1493.5110870523233,1430.594690595654,1501.5339364657,1422.5718411822772,117.91639645666942,0.6634666512590657,1.0,26.0
2023_17_CIN_KC,2023-12-31,2023,17,KC,CIN,25.0,17.0,False,1527.3162891216584,1497.165533089384,1531.3819238077424,1493.0998984033001,85.15075603227433,0.6201458087026248,1.0,8.0
2023_17_GB_MIN,2023-12-31,2023,17,MIN,GB,10.0,33.0,False,1507.8881552299947,1497.4057859033692,1494.393622519354,1510.9003186140098,65.48236932662553,0.5931365021746937,0.0,-23.0
2023_17_LA_NYG,2023-12-31,2023,17,NYG,LA,25.0,26.0,False,1443.6814353630145,1512.441144878426,1442.4148218635362,1513.7077583779044,-13.759709515411487,0.48020853245075745,0.0,-1.0
2023_17_ARI_PHI,2023-12-31,2023,17,PHI,ARI,31.0,35.0,False,1523.7420842964495,1442.1986063896093,1519.383683415786,1446.5570072702728,136.54347790684028,0.6869734087059481,0.0,-4.0
2023_17_PIT_SEA,2023-12-31,2023,17,SEA,PIT,23.0,30.0,False,1493.8600495496169,1487.1482422265565,1488.026893209955,1492.9813985662183,61.711807323060384,0.5878881023641195,0.0,-7.0
2023_17_NO_TB,2023-12-31,2023,17,TB,NO,13.0,23.0,False,1512.993193997682,1505.7450413825811,1505.4992657489536,1513.2389696313096,62.248152615100935,0.5886359133124414,0.0,-10.0
2023_17_SF_WAS,2023-12-31,2023,17,WAS,SF,10.0,27.0,False,1435.4881173600372,1576.0156548809161,1428.608367049547,1582.8954051914063,-85.52753752087892,0.37934340097151564,0.0,-17.0
2023_18_PIT_BAL,2024-01-06,2023,18,BAL,PIT,10.0,17.0,False,1595.6778338881104,1492.9813985662183,1589.0898842009005,1499.5693482534282,157.69643532189207,0.7125443673333,0.0,-7.0
2023_18_HOU_IND,2024-01-06,2023,18,IND,HOU,19.0,23.0,False,1497.1236682807983,1504.7693816165158,1493.2741751748717,1508.6188747224423,47.35428666428243,0.567729417347695,0.0,-4.0
2023_18_SEA_ARI,2024-01-07,2023,18,ARI,SEA,20.0,21.0,False,1446.5570072702728,1488.026893209955,1445.1866097454777,1489.3972907347502,13.530114060317828,0.5194615622437586,0.0,-1.0
2023_18_TB_CAR,2024-01-07,2023,18,CAR,TB,0.0,9.0,False,1422.5718411822772,1505.4992657489536,1416.9871197945097,1511.0839871367211,-27.927424566676336,0.45989554244019126,0.0,-9.0
2023_18_CLE_CIN,2024-01-07,2023,18,CIN,CLE,31.0,14.0,False,1493.0998984033001,1520.32655443955,1501.8217034134693,1511.6047494293807,27.77334396375022,0.5398841364815149,1.0,17.0
2023_18_MIN_DET,2024-01-07,2023,18,DET,MIN,30.0,20.0,False,1531.031285692951,1494.393622519354,1535.6522460837416,1489.7726621285635,91.63766317359705,0.6289018902906482,1.0,10.0
